Author|Title|urlFileName|urlLyric
YouTube|Bad Penny|https://www.youtube.com/watch?v=TQrSUs1d1RM&list=RDCGaeMErW_7E&index=189|
YouTube|Freedom|https://www.youtube.com/watch?v=eDtfGtacbQM&list=RDCGaeMErW_7E&index=190|
YouTube|Catfish Blues|https://www.youtube.com/watch?v=Ho0bfLnAXPs&list=RDCGaeMErW_7E&index=191|
YouTube|Jam 292|https://www.youtube.com/watch?v=TG5KkY6idyE&list=RDCGaeMErW_7E&index=192|
YouTube|Midnight|https://www.youtube.com/watch?v=4g-EtZfgrio&list=RDCGaeMErW_7E&index=193|
YouTube|I Don't Live Today|https://www.youtube.com/watch?v=o284JiI4j8w&list=RDCGaeMErW_7E&index=194|
YouTube|Can You Please Crawl Out Your Window? (BBC Sessions)|https://www.youtube.com/watch?v=D25etmQhFZs&list=RDCGaeMErW_7E&index=195|
YouTube|The Burning Of The Midnight Lamp (BBC Sessions)|https://www.youtube.com/watch?v=qL5RTmwXt4I&list=RDCGaeMErW_7E&index=196|
YouTube|Come On (Let the Good Times Roll)|https://www.youtube.com/watch?v=Ne_NSMZvvJI&list=RDCGaeMErW_7E&index=197|
YouTube|Lover Man|https://www.youtube.com/watch?v=Pd1uif5KWdo&list=RDCGaeMErW_7E&index=198|
YouTube|Pali Gap|https://www.youtube.com/watch?v=aaXKnHopTaU&list=RDCGaeMErW_7E&index=199|
